United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Irish_American
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Portuguese_American
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Marine_Corps
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	United_States_citizen
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Albanian-American
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Nationwide
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	The_Union
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Federal
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	States
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Italian-American
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Secret_Service
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	domestic
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	CAN
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Colonial_America
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Taiwanese
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	United
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	American_government
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Russian-American
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	polish
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Black_Metal
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Army_Air_Corps
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Hot_100
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	New
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Bureau_of_Reclamation
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Us
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Mainland
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	U.S._Department_of_Homeland_Security
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	US_AC
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	American_philosopher
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	his_country
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	U.S.A.
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	US_states
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	American_states
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	the_Union
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	U.K.
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	American_Empire
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	American_politics
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	The_States
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Am
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Americanized
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	US_Americans
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	the_USA
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	the_United_States
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	American_poet
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	enemy
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	cultural_influence
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	American_writer
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	United_State
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	U.S._citizen
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Federal_government
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	>
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	American_citizens
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	U.S._Mainland
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	U._S.
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Team_USA
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Greek-American
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	The_Americas
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	American_Art
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	U.S._State
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Chinese-American
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	gringo
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	US_forces
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	our
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Korean-American
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	American_forces
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	US_government
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Hispanic_American
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Texan
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	U.S
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	U.S._citizens
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	American_author
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	U.S._states
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	National_government
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	United&nbsp;States
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	ABD
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Denver,_CO
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	US_involvement
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	American_company
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	US_citizens
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	USA's
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Executive_Branch
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Federal_Government_of_the_United_States
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Union_forces
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Department_of_the_Air_Force
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	nationwide
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Pro-American
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Anglo-American
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	The_United_States_of_America
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	US_American
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	U.S._American
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Lebanese-American
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	the_United_States_of_America
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	a_common_enemy
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	American_politician
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Armenian-American
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	United_States'
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	U.S._Military
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	American_Republic
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	during_World_War_I
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Jewish_American
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	American_foreign_policy
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	American-Canadian
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	American_Union
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Syrian_American
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	United<br>States
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Austrian_American
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Domestic
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Stateside
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	American_state
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	U.S.A
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	the_American_people
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	American_Citizen
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	all-American
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	United_States_federal
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	U.S._troops
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	American_musician
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	7th_Fleet
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	naturalized_American
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Team_America
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	descendants_of_colonists
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	U.S._national
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	American_republic
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	USK
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	State_of_Alaska
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	U.S._military_interests
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	United_States_or_American
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	US_Tour
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	the_union
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	American_colonial_period
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	America's
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Haitian-American
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	United_States_Of_America
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	United_states
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	American_actor
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	The_United_States
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	US_State
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	nationally
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Yanks
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	U.S._made
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	U.S._government's
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	US<br>Dance
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Continental_forces
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	US_Federal_Government
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	the_U.S.
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Americanos
